open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1678926900000,-0.00014136,0.00007126,-0.00049533,-0.00001603,0,1678926959999,0,12,0,0,0
1678926960000,0.00012434,0.00030028,-0.00029703,0.00012603,0,1678927019999,0,12,0,0,0
1678927020000,0.00007828,0.00041679,0,0,0,1678927079999,0,12,0,0,0
1678927080000,0.00031650,0.00061280,0.00000152,0.00005931,0,1678927139999,0,12,0,0,0
1678927140000,0,0.00026754,-0.00020981,0.00017847,0,1678927199999,0,12,0,0,0
1678927200000,0.00001315,0.00034338,0.00000643,0.00016506,0,1678927259999,0,12,0,0,0
1678927260000,0.00014393,0.00019108,-0.00045318,-0.00045318,0,1678927319999,0,12,0,0,0
1678927320000,-0.00045595,0.00022854,-0.00045595,0.00020927,0,1678927379999,0,12,0,0,0
1678927380000,0.00018854,0.00022832,-0.00035149,-0.00005072,0,1678927439999,0,12,0,0,0
1678927440000,-0.00012224,0.00060491,-0.00015249,0.00005548,0,1678927499999,0,12,0,0,0
1678927500000,0.00003142,0.00068002,-0.00055257,0.00033889,0,1678927559999,0,12,0,0,0
1678927560000,0.00048783,0.00048783,-0.00001224,0.00022219,0,1678927619999,0,12,0,0,0
1678927620000,0.00015041,0.00030625,0,0.00008791,0,1678927679999,0,12,0,0,0
1678927680000,0.00052805,0.00055506,0.00007804,0.00016901,0,1678927739999,0,12,0,0,0
1678927740000,0.00012252,0.00024277,-0.00018143,-0.00003260,0,1678927799999,0,12,0,0,0
1678927800000,-0.00014273,0.00026349,-0.00014273,0.00022162,0,1678927859999,0,12,0,0,0
1678927860000,0.00021404,0.00031511,-0.00002298,0.00008575,0,1678927919999,0,12,0,0,0
1678927920000,0.00018873,0.00035047,-0.00010199,0.00011253,0,1678927979999,0,12,0,0,0
1678927980000,-0.00000863,0.00052635,-0.00004897,0.00012172,0,1678928039999,0,12,0,0,0
1678928040000,0.00043687,0.00043687,-0.00026631,-0.00007967,0,1678928099999,0,12,0,0,0
1678928100000,-0.00003164,0.00007125,-0.00027091,-0.00008396,0,1678928159999,0,12,0,0,0
1678928160000,0.00003157,0.00035335,-0.00009419,0,0,1678928219999,0,12,0,0,0
1678928220000,0.00011401,0.00018098,-0.00014317,0.00018098,0,1678928279999,0,12,0,0,0
1678928280000,0.00014104,0.00037972,-0.00015758,0.00037972,0,1678928339999,0,12,0,0,0
1678928340000,0.00011624,0.00036032,0.00009049,0.00036032,0,1678928399999,0,12,0,0,0
1678928400000,0.00008466,0.00051243,0.00008466,0.00051243,0,1678928459999,0,12,0,0,0
1678928460000,0.00062784,0.00062784,0.00020165,0.00031906,0,1678928519999,0,12,0,0,0
1678928520000,0.00020058,0.00059321,0.00008708,0.00011360,0,1678928579999,0,12,0,0,0
1678928580000,0.00003234,0.00028972,-0.00029718,0,0,1678928639999,0,12,0,0,0
1678928640000,0.00031859,0.00063080,0,0.00023611,0,1678928699999,0,12,0,0,0
1678928700000,0.00015488,0.00048418,0.00015488,0.00048019,0,1678928759999,0,12,0,0,0
1678928760000,0.00028493,0.00044421,-0.00003979,0.00014444,0,1678928819999,0,12,0,0,0
1678928820000,0.00037080,0.00048874,0.00010317,0.00019784,0,1678928879999,0,12,0,0,0
1678928880000,0.00018882,0.00027002,-0.00005834,0.00022850,0,1678928939999,0,12,0,0,0
1678928940000,0.00015943,0.00038656,-0.00017260,0.00001590,0,1678928999999,0,12,0,0,0
1678929000000,0,0.00065707,-0.00010576,0.00014165,0,1678929059999,0,12,0,0,0
1678929060000,0.00008407,0.00037686,-0.00015552,0.00023733,0,1678929119999,0,12,0,0,0
1678929120000,0.00030375,0.00042751,0,0,0,1678929179999,0,12,0,0,0
1678929180000,0.00017645,0.00043452,-0.00006584,-0.00005606,0,1678929239999,0,12,0,0,0
1678929240000,0.00004886,0.00022058,0,0,0,1678929299999,0,12,0,0,0
1678929300000,0,0.00039968,-0.00022406,0.00039968,0,1678929359999,0,12,0,0,0
1678929360000,0.00009571,0.00026381,-0.00004066,0.00015950,0,1678929419999,0,12,0,0,0
1678929420000,0.00002612,0.00025542,-0.00021565,0.00013167,0,1678929479999,0,12,0,0,0
1678929480000,0.00005144,0.00061232,-0.00005472,0.00028655,0,1678929539999,0,12,0,0,0
1678929540000,0.00002330,0.00035242,-0.00007132,-0.00003199,0,1678929599999,0,12,0,0,0
1678929600000,-0.00001852,0.00048043,-0.00003117,0.00005939,0,1678929659999,0,12,0,0,0
1678929660000,0.00004118,0.00059081,-0.00009874,0.00059081,0,1678929719999,0,12,0,0,0
1678929720000,0.00067118,0.00067118,-0.00011639,0.00012804,0,1678929779999,0,12,0,0,0
1678929780000,0.00015105,0.00027399,-0.00011130,0.00027399,0,1678929839999,0,12,0,0,0
1678929840000,0.00005035,0.00054907,-0.00016693,0.00027338,0,1678929899999,0,12,0,0,0
1678929900000,0.00012954,0.00046989,-0.00029128,-0.00029128,0,1678929959999,0,12,0,0,0
1678929960000,0.00009134,0.00034040,-0.00028396,0.00014207,0,1678930019999,0,12,0,0,0
1678930020000,0.00021456,0.00035422,0.00002605,0.00017843,0,1678930079999,0,12,0,0,0
1678930080000,0.00020401,0.00042990,-0.00012853,0.00011039,0,1678930139999,0,12,0,0,0
1678930140000,0,0.00055069,0,0.00018863,0,1678930199999,0,12,0,0,0
1678930200000,0.00028163,0.00052032,-0.00004671,0.00018780,0,1678930259999,0,12,0,0,0
1678930260000,0.00015643,0.00047793,0.00015643,0.00047793,0,1678930319999,0,12,0,0,0
1678930320000,0.00032066,0.00032309,-0.00016361,0.00032309,0,1678930379999,0,12,0,0,0
1678930380000,0.00044655,0.00044655,-0.00003300,0.00036727,0,1678930439999,0,12,0,0,0
1678930440000,0.00036988,0.00070702,0.00026925,0.00027949,0,1678930499999,0,12,0,0,0
1678930500000,0.00023109,0.00027883,0.00004113,0.00019144,0,1678930559999,0,12,0,0,0
1678930560000,-0.00000100,0.00065275,-0.00010126,0.00013796,0,1678930619999,0,12,0,0,0
1678930620000,0.00014195,0.00037557,0,0.00037368,0,1678930679999,0,12,0,0,0
1678930680000,0.00022858,0.00026101,-0.00009842,0.00018589,0,1678930739999,0,12,0,0,0
1678930740000,0.00015293,0.00022698,0.00002817,0.00006889,0,1678930799999,0,12,0,0,0
1678930800000,0.00025362,0.00025362,-0.00022820,0.00002632,0,1678930859999,0,12,0,0,0
1678930860000,-0.00004199,0.00025428,-0.00010597,0.00005350,0,1678930919999,0,12,0,0,0
1678930920000,0.00021242,0.00025163,-0.00010924,0.00025163,0,1678930979999,0,12,0,0,0
1678930980000,0.00019415,0.00020359,-0.00003759,-0.00003759,0,1678931039999,0,12,0,0,0
1678931040000,0.00003248,0.00008808,-0.00032694,0.00005761,0,1678931099999,0,12,0,0,0
1678931100000,-0.00003075,0.00028703,-0.00012068,0,0,1678931159999,0,12,0,0,0
1678931160000,0.00001853,0.00027620,-0.00027304,0.00027620,0,1678931219999,0,12,0,0,0
1678931220000,0.00006356,0.00039686,0,0.00031872,0,1678931279999,0,12,0,0,0
1678931280000,0.00023311,0.00047059,0.00008465,0.00016918,0,1678931339999,0,12,0,0,0
1678931340000,0.00015201,0.00028415,0.00005172,0.00019498,0,1678931399999,0,12,0,0,0
1678931400000,0.00013794,0.00021183,0.00000390,0.00014204,0,1678931459999,0,12,0,0,0
1678931460000,0.00017768,0.00033098,-0.00008897,0.00021130,0,1678931519999,0,12,0,0,0
1678931520000,0.00025729,0.00045019,0.00007059,0.00028054,0,1678931579999,0,12,0,0,0
1678931580000,0.00025848,0.00048001,-0.00008563,0,0,1678931639999,0,12,0,0,0
1678931640000,-0.00018992,0.00020120,-0.00018992,0.00015472,0,1678931699999,0,12,0,0,0
1678931700000,0.00016733,0.00034510,-0.00007903,0.00003689,0,1678931759999,0,12,0,0,0
1678931760000,-0.00011537,0.00039578,-0.00011537,0.00004665,0,1678931819999,0,11,0,0,0
1678931820000,0,0.00023989,0,0.00018576,0,1678931879999,0,12,0,0,0
1678931880000,0.00015133,0.00047983,0,0.00004301,0,1678931939999,0,12,0,0,0
1678931940000,0.00006318,0.00022516,-0.00001919,0.00018733,0,1678931999999,0,12,0,0,0
1678932000000,0.00021607,0.00038374,0.00011015,0.00038374,0,1678932059999,0,12,0,0,0
1678932060000,0.00027522,0.00035845,-0.00013335,0.00012274,0,1678932119999,0,12,0,0,0
1678932120000,0,0.00012689,-0.00014472,0.00004681,0,1678932179999,0,12,0,0,0
1678932180000,-0.00003307,0.00023407,-0.00007256,-0.00002343,0,1678932239999,0,12,0,0,0
1678932240000,0.00005984,0.00009606,0,0.00009606,0,1678932299999,0,12,0,0,0
1678932300000,0.00017168,0.00035718,0.00012676,0.00025492,0,1678932359999,0,12,0,0,0
1678932360000,0.00015317,0.00047025,0.00012071,0.00040742,0,1678932419999,0,12,0,0,0
1678932420000,0.00039609,0.00057452,0.00021286,0.00056886,0,1678932479999,0,12,0,0,0
1678932480000,0.00049410,0.00114331,0.00007731,0.00025210,0,1678932539999,0,12,0,0,0
1678932540000,0.00020017,0.00022267,-0.00010219,0.00016352,0,1678932599999,0,12,0,0,0
1678932600000,0.00016704,0.00016704,-0.00011251,0.00003608,0,1678932659999,0,12,0,0,0
1678932660000,0.00011229,0.00020834,0,0,0,1678932719999,0,12,0,0,0
1678932720000,0.00000120,0.00022621,0.00000120,0.00003012,0,1678932779999,0,12,0,0,0
1678932780000,-0.00005978,0.00028692,-0.00009803,0.00016213,0,1678932839999,0,12,0,0,0
1678932840000,0.00016382,0.00022376,-0.00019336,0.00017142,0,1678932899999,0,12,0,0,0
1678932900000,0.00024687,0.00026923,0,0.00009152,0,1678932959999,0,12,0,0,0
1678932960000,0.00010953,0.00026703,0,0.00019834,0,1678933019999,0,12,0,0,0
1678933020000,0.00023057,0.00023057,0,0.00003501,0,1678933079999,0,12,0,0,0
1678933080000,0.00003045,0.00024394,-0.00015268,0.00014134,0,1678933139999,0,12,0,0,0
1678933140000,0.00015421,0.00024438,0.00005895,0.00012911,0,1678933199999,0,12,0,0,0
1678933200000,0.00006695,0.00021280,-0.00011907,0.00017598,0,1678933259999,0,12,0,0,0
1678933260000,0.00009906,0.00028006,0.00002507,0.00014585,0,1678933319999,0,12,0,0,0
1678933320000,0.00008369,0.00036375,0.00008345,0.00012084,0,1678933379999,0,12,0,0,0
1678933380000,0.00010281,0.00030128,0.00007843,0.00030128,0,1678933439999,0,12,0,0,0
1678933440000,0.00048081,0.00048081,0.00013706,0.00026986,0,1678933499999,0,12,0,0,0
1678933500000,0.00015594,0.00024155,0.00006777,0.00023029,0,1678933559999,0,12,0,0,0
1678933560000,0.00022627,0.00024073,0.00007482,0.00016912,0,1678933619999,0,12,0,0,0
1678933620000,0.00025979,0.00046604,0.00011565,0.00022054,0,1678933679999,0,12,0,0,0
1678933680000,0.00012194,0.00024109,0.00005295,0.00017479,0,1678933739999,0,12,0,0,0
1678933740000,-0.00003389,0.00035663,-0.00003389,0.00023090,0,1678933799999,0,12,0,0,0
1678933800000,0.00015005,0.00021954,0.00007445,0.00021954,0,1678933859999,0,12,0,0,0
1678933860000,0.00020890,0.00035458,0.00002645,0.00017276,0,1678933919999,0,12,0,0,0
1678933920000,0.00011650,0.00032942,-0.00019481,0.00013696,0,1678933979999,0,12,0,0,0
1678933980000,0.00015717,0.00033821,0.00011904,0.00033821,0,1678934039999,0,12,0,0,0
1678934040000,0.00024862,0.00030563,-0.00002195,0.00030563,0,1678934099999,0,12,0,0,0
1678934100000,0.00019908,0.00044464,0.00008078,0.00030359,0,1678934159999,0,12,0,0,0
1678934160000,0.00033428,0.00033428,0,0.00001781,0,1678934219999,0,12,0,0,0
1678934220000,0.00009574,0.00030911,-0.00001121,0.00027746,0,1678934279999,0,12,0,0,0
1678934280000,0.00029191,0.00036279,0.00019906,0.00019906,0,1678934339999,0,12,0,0,0
1678934340000,0.00020244,0.00054937,0.00014569,0.00017731,0,1678934399999,0,12,0,0,0
1678934400000,0.00014891,0.00027019,-0.00010021,0.00023692,0,1678934459999,0,12,0,0,0
1678934460000,0.00040623,0.00046176,0.00019746,0.00046176,0,1678934519999,0,12,0,0,0
1678934520000,0.00029554,0.00053322,-0.00005320,0.00025804,0,1678934579999,0,12,0,0,0
1678934580000,0.00026472,0.00026472,0,0.00002445,0,1678934639999,0,12,0,0,0
1678934640000,0.00007282,0.00036674,0.00007282,0.00017622,0,1678934699999,0,12,0,0,0
1678934700000,0.00010861,0.00029632,-0.00001276,-0.00001276,0,1678934759999,0,11,0,0,0
1678934760000,0.00003896,0.00033028,0.00002966,0.00007987,0,1678934819999,0,12,0,0,0
1678934820000,0.00000030,0.00020740,0.00000030,0.00017330,0,1678934879999,0,12,0,0,0
1678934880000,0.00017245,0.00020805,0.00004062,0.00020805,0,1678934939999,0,12,0,0,0
1678934940000,0.00010605,0.00022275,0.00003121,0.00022275,0,1678934999999,0,12,0,0,0
1678935000000,0.00023539,0.00027117,0.00011430,0.00011732,0,1678935059999,0,12,0,0,0
1678935060000,0.00005432,0.00015865,0.00005432,0.00012545,0,1678935119999,0,12,0,0,0
1678935120000,0.00014445,0.00025116,0.00006912,0.00014509,0,1678935179999,0,12,0,0,0
1678935180000,0.00021463,0.00024204,0.00009394,0.00024204,0,1678935239999,0,12,0,0,0
1678935240000,0.00030280,0.00041249,0.00016084,0.00026433,0,1678935299999,0,12,0,0,0
1678935300000,0.00031771,0.00032634,0,0.00016506,0,1678935359999,0,12,0,0,0
1678935360000,0.00017481,0.00023855,-0.00008487,0.00012853,0,1678935419999,0,12,0,0,0
1678935420000,0.00023529,0.00023529,0.00014775,0.00014775,0,1678935479999,0,12,0,0,0
1678935480000,0.00012334,0.00020804,0.00004240,0.00004240,0,1678935539999,0,12,0,0,0
1678935540000,0.00002491,0.00018461,-0.00003455,0.00011754,0,1678935599999,0,12,0,0,0
1678935600000,0.00006623,0.00028058,0.00005215,0.00020219,0,1678935659999,0,12,0,0,0
1678935660000,0.00017579,0.00025100,0.00009923,0.00025100,0,1678935719999,0,12,0,0,0
1678935720000,0.00024294,0.00026027,-0.00004957,0.00001774,0,1678935779999,0,12,0,0,0
1678935780000,0.00003505,0.00022281,-0.00005653,-0.00005653,0,1678935839999,0,12,0,0,0
1678935840000,0.00008247,0.00016794,-0.00019862,0.00011593,0,1678935899999,0,12,0,0,0
1678935900000,0.00009070,0.00032423,-0.00014542,0,0,1678935959999,0,12,0,0,0
1678935960000,0.00013444,0.00026308,0.00003236,0.00003565,0,1678936019999,0,12,0,0,0
1678936020000,-0.00006158,0.00045180,-0.00007248,0.00044105,0,1678936079999,0,12,0,0,0
1678936080000,0.00033754,0.00042185,0.00021847,0.00030090,0,1678936139999,0,12,0,0,0
1678936140000,0.00026220,0.00029172,0.00010113,0.00021509,0,1678936199999,0,12,0,0,0
1678936200000,0.00019672,0.00019672,-0.00003614,0.00001361,0,1678936259999,0,12,0,0,0
1678936260000,0.00001037,0.00010643,-0.00021204,-0.00021204,0,1678936319999,0,12,0,0,0
1678936320000,-0.00000218,0.00031263,-0.00015802,0.00015890,0,1678936379999,0,12,0,0,0
1678936380000,0.00015974,0.00039906,0.00006505,0.00015128,0,1678936439999,0,12,0,0,0
1678936440000,0.00016717,0.00042013,-0.00000549,0.00017870,0,1678936499999,0,12,0,0,0
1678936500000,0.00011242,0.00047253,0.00005635,0.00035510,0,1678936559999,0,12,0,0,0
1678936560000,0.00036506,0.00036506,-0.00009802,0.00020989,0,1678936619999,0,12,0,0,0
1678936620000,0.00029208,0.00030471,0.00006424,0.00013256,0,1678936679999,0,12,0,0,0
1678936680000,0.00002351,0.00036295,0.00002351,0.00020582,0,1678936739999,0,12,0,0,0
1678936740000,0.00027160,0.00032429,0.00001592,0.00019865,0,1678936799999,0,12,0,0,0
1678936800000,0.00033096,0.00038059,0.00014950,0.00014950,0,1678936859999,0,12,0,0,0
1678936860000,0.00021784,0.00035156,0.00006323,0.00015987,0,1678936919999,0,12,0,0,0
1678936920000,0.00017898,0.00025152,-0.00000080,0.00013640,0,1678936979999,0,12,0,0,0
1678936980000,0.00016460,0.00027794,-0.00001192,0.00027794,0,1678937039999,0,12,0,0,0
1678937040000,0.00022796,0.00035202,0.00007561,0.00007561,0,1678937099999,0,12,0,0,0
1678937100000,0.00008200,0.00019070,0,0.00007378,0,1678937159999,0,12,0,0,0
1678937160000,0.00009617,0.00026252,-0.00003912,0.00011588,0,1678937219999,0,12,0,0,0
1678937220000,0.00013270,0.00022475,0,0,0,1678937279999,0,12,0,0,0
1678937280000,0.00007801,0.00027043,0.00001873,0.00027043,0,1678937339999,0,12,0,0,0
1678937340000,0.00001654,0.00048089,0.00001654,0.00048089,0,1678937399999,0,12,0,0,0
1678937400000,0.00017163,0.00033097,0.00012781,0.00018771,0,1678937459999,0,12,0,0,0
1678937460000,0.00021585,0.00040250,0.00008546,0.00029072,0,1678937519999,0,12,0,0,0
1678937520000,0.00028651,0.00029029,-0.00000091,0.00029029,0,1678937579999,0,12,0,0,0
1678937580000,0.00022497,0.00023581,0.00009263,0.00019533,0,1678937639999,0,12,0,0,0
1678937640000,0.00011244,0.00017240,0.00006038,0.00011089,0,1678937699999,0,12,0,0,0
1678937700000,0.00010409,0.00021359,0.00010409,0.00013991,0,1678937759999,0,12,0,0,0
1678937760000,0.00007212,0.00027368,0.00002520,0.00012253,0,1678937819999,0,12,0,0,0
1678937820000,0.00013864,0.00023431,0,0.00020327,0,1678937879999,0,12,0,0,0
1678937880000,0.00017040,0.00017040,-0.00003726,0.00008499,0,1678937939999,0,12,0,0,0
1678937940000,0.00007739,0.00031487,0.00007739,0.00014250,0,1678937999999,0,12,0,0,0
1678938000000,0.00017059,0.00029144,0.00002287,0.00029144,0,1678938059999,0,12,0,0,0
1678938060000,0.00023308,0.00029920,0.00003701,0.00014852,0,1678938119999,0,12,0,0,0
1678938120000,0.00013163,0.00034162,0.00011299,0.00033346,0,1678938179999,0,12,0,0,0
1678938180000,0.00016842,0.00048943,0.00016842,0.00023245,0,1678938239999,0,12,0,0,0
1678938240000,0.00013883,0.00027196,0.00010974,0.00010974,0,1678938299999,0,12,0,0,0
1678938300000,0.00012714,0.00028136,0.00004954,0.00028136,0,1678938359999,0,12,0,0,0
1678938360000,0.00027098,0.00029426,0.00013336,0.00016100,0,1678938419999,0,12,0,0,0
1678938420000,0.00017783,0.00023726,0.00007561,0.00007561,0,1678938479999,0,12,0,0,0
1678938480000,0.00012062,0.00019889,-0.00019867,0.00009811,0,1678938539999,0,12,0,0,0
1678938540000,0.00010012,0.00033028,0.00004137,0.00016607,0,1678938599999,0,12,0,0,0
1678938600000,0.00026351,0.00034504,0.00008550,0.00024156,0,1678938659999,0,12,0,0,0
1678938660000,0.00028487,0.00032877,0.00016717,0.00023177,0,1678938719999,0,12,0,0,0
1678938720000,0.00015066,0.00027286,0.00012601,0.00024108,0,1678938779999,0,12,0,0,0
1678938780000,0.00012943,0.00026875,0.00012943,0.00022110,0,1678938839999,0,12,0,0,0
1678938840000,0.00023220,0.00028334,0.00013210,0.00020869,0,1678938899999,0,12,0,0,0
1678938900000,0.00013850,0.00024703,0.00001700,0.00013894,0,1678938959999,0,12,0,0,0
1678938960000,0.00011925,0.00038240,0.00011925,0.00031897,0,1678939019999,0,12,0,0,0
1678939020000,0.00024921,0.00048350,0.00017986,0.00026497,0,1678939079999,0,12,0,0,0
1678939080000,0.00027618,0.00028996,0.00017650,0.00028996,0,1678939139999,0,12,0,0,0
1678939140000,0.00022973,0.00027307,-0.00003663,0.00024987,0,1678939199999,0,12,0,0,0
1678939200000,0.00022981,0.00047894,0.00017164,0.00033910,0,1678939259999,0,12,0,0,0
1678939260000,0.00031729,0.00034583,0.00016884,0.00031232,0,1678939319999,0,12,0,0,0
1678939320000,0.00028693,0.00044813,0.00013065,0.00024596,0,1678939379999,0,12,0,0,0
1678939380000,0.00027599,0.00032523,0.00016396,0.00032523,0,1678939439999,0,12,0,0,0
1678939440000,0.00029762,0.00029762,0.00001245,0.00020332,0,1678939499999,0,12,0,0,0
1678939500000,0.00017379,0.00029298,0.00009610,0.00016236,0,1678939559999,0,12,0,0,0
1678939560000,0.00017169,0.00032284,0.00013833,0.00032284,0,1678939619999,0,12,0,0,0
1678939620000,0.00041177,0.00051955,0.00015598,0.00051955,0,1678939679999,0,12,0,0,0
1678939680000,0.00028252,0.00038776,0.00020254,0.00021804,0,1678939739999,0,12,0,0,0
1678939740000,0.00026166,0.00030861,0.00015132,0.00024947,0,1678939799999,0,12,0,0,0
1678939800000,0.00025358,0.00042234,0.00001807,0.00017238,0,1678939859999,0,12,0,0,0
1678939860000,0.00014556,0.00035297,0.00005582,0.00011611,0,1678939919999,0,12,0,0,0
1678939920000,0.00013202,0.00023825,0.00002912,0.00018844,0,1678939979999,0,12,0,0,0
1678939980000,0.00033415,0.00036122,0.00014031,0.00015364,0,1678940039999,0,12,0,0,0
1678940040000,0.00020309,0.00067296,0.00012701,0.00019326,0,1678940099999,0,12,0,0,0
1678940100000,0.00026975,0.00033164,0.00014924,0.00018993,0,1678940159999,0,12,0,0,0
1678940160000,0.00036830,0.00036830,0.00017243,0.00022020,0,1678940219999,0,12,0,0,0
1678940220000,0.00017385,0.00028529,0.00008353,0.00018875,0,1678940279999,0,12,0,0,0
1678940280000,0.00001053,0.00031584,0.00001053,0.00024876,0,1678940339999,0,12,0,0,0
1678940340000,0.00023683,0.00036127,0.00020937,0.00021533,0,1678940399999,0,12,0,0,0
1678940400000,0.00022219,0.00030478,-0.00000837,0.00016497,0,1678940459999,0,12,0,0,0
1678940460000,0.00018648,0.00032867,0.00006427,0.00006427,0,1678940519999,0,12,0,0,0
1678940520000,0.00012016,0.00024979,0.00012016,0.00012168,0,1678940579999,0,12,0,0,0
1678940580000,0.00024551,0.00036306,0.00011766,0.00011766,0,1678940639999,0,12,0,0,0
1678940640000,0.00013916,0.00026930,0.00013916,0.00018452,0,1678940699999,0,12,0,0,0
1678940700000,0.00017388,0.00041507,0.00012552,0.00025590,0,1678940759999,0,12,0,0,0
1678940760000,0.00024631,0.00027035,0.00019027,0.00026939,0,1678940819999,0,12,0,0,0
1678940820000,0.00024338,0.00031826,0.00008991,0.00022592,0,1678940879999,0,12,0,0,0
1678940880000,0.00023489,0.00025136,0.00006260,0.00006260,0,1678940939999,0,12,0,0,0
1678940940000,0.00003749,0.00015365,0.00000354,0.00005910,0,1678940999999,0,12,0,0,0
1678941000000,0.00004809,0.00011524,-0.00011872,-0.00003109,0,1678941059999,0,12,0,0,0
1678941060000,-0.00003454,0.00007426,-0.00014984,-0.00003142,0,1678941119999,0,12,0,0,0
1678941120000,-0.00002722,0.00015421,-0.00002722,0.00007093,0,1678941179999,0,12,0,0,0
1678941180000,0.00007366,0.00018151,-0.00011084,-0.00011084,0,1678941239999,0,12,0,0,0
1678941240000,-0.00002700,0.00018672,-0.00018231,0.00018672,0,1678941299999,0,12,0,0,0
1678941300000,0.00014753,0.00029980,-0.00003527,0.00005278,0,1678941359999,0,12,0,0,0
1678941360000,0.00012242,0.00022715,-0.00017570,0,0,1678941419999,0,12,0,0,0
1678941420000,0.00005852,0.00022480,0,0.00003232,0,1678941479999,0,12,0,0,0
1678941480000,0.00000564,0.00013634,-0.00003449,0.00013634,0,1678941539999,0,12,0,0,0
1678941540000,0.00009310,0.00009310,-0.00001299,0,0,1678941599999,0,12,0,0,0
1678941600000,0.00000813,0.00009548,-0.00024951,-0.00011218,0,1678941659999,0,12,0,0,0
1678941660000,-0.00007034,0.00011555,-0.00011016,-0.00004424,0,1678941719999,0,12,0,0,0
1678941720000,-0.00006161,0.00001130,-0.00016783,-0.00011420,0,1678941779999,0,12,0,0,0
1678941780000,-0.00009062,0.00009140,-0.00014659,0.00009140,0,1678941839999,0,12,0,0,0
1678941840000,0.00015793,0.00034902,-0.00006109,0.00009945,0,1678941899999,0,12,0,0,0
1678941900000,0.00015338,0.00027178,-0.00002935,0.00007821,0,1678941959999,0,12,0,0,0
1678941960000,-0.00004772,0.00005829,-0.00015098,-0.00003229,0,1678942019999,0,12,0,0,0
1678942020000,0.00016897,0.00036353,0.00008311,0.00021128,0,1678942079999,0,12,0,0,0
1678942080000,0.00020625,0.00029191,0.00007742,0.00012007,0,1678942139999,0,12,0,0,0
