open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1675209600000,23119.50,25347.60,21338.00,23129.60,15025197.415,1677628799999,352351025255.52392,99508826,7453739.373,174820598518.50757,0
