open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1678927680000,24231.06262767,24260.59629096,24231.06262767,24250.62885031,0,1678927739999,0,60,0,0,0
1678927740000,24251.24674623,24256.02312367,24236.78846909,24241.06000883,0,1678927799999,0,60,0,0,0
1678927800000,24240.36542746,24277.14360724,24237.60339537,24255.30830593,0,1678927859999,0,60,0,0,0
1678927860000,24255.95770137,24258.06492705,24236.00216098,24250.56195556,0,1678927919999,0,60,0,0,0
1678927920000,24251.22312464,24251.88739538,24242.71751944,24244.33837755,0,1678927979999,0,60,0,0,0
1678927980000,24244.00930533,24268.95479264,24232.74391239,24261.78456516,0,1678928039999,0,60,0,0,0
1678928040000,24264.28222295,24269.58845967,24245.00378038,24248.28189582,0,1678928099999,0,60,0,0,0
1678928100000,24248.76728842,24254.82998690,24238.65223635,24242.82871620,0,1678928159999,0,60,0,0,0
1678928160000,24241.93477501,24249.53069682,24237.98259083,24244.28767393,0,1678928219999,0,60,0,0,0
1678928220000,24244.33587839,24244.33587839,24208.10338605,24211.28529035,0,1678928279999,0,60,0,0,0
1678928280000,24212.33763990,24213.93407083,24176.16492677,24182.79288969,0,1678928339999,0,60,0,0,0
1678928340000,24182.68892534,24203.75184812,24182.68892534,24202.82888479,0,1678928399999,0,60,0,0,0
1678928400000,24202.78943909,24239.74473710,24200.26109144,24239.74473710,0,1678928459999,0,60,0,0,0
1678928460000,24239.58144730,24266.00786670,24237.47429273,24263.45008697,0,1678928519999,0,60,0,0,0
1678928520000,24263.31032463,24274.15774095,24252.63863208,24261.07268265,0,1678928579999,0,60,0,0,0
1678928580000,24258.48124768,24259.78895993,24209.52246756,24217.78446020,0,1678928639999,0,60,0,0,0
1678928640000,24221.01868816,24248.17999950,24213.31935428,24248.17999950,0,1678928699999,0,60,0,0,0
1678928700000,24245.54486563,24267.02637057,24242.41432244,24263.74740477,0,1678928759999,0,60,0,0,0
1678928760000,24262.08702213,24264.42884235,24241.51865375,24258.30495987,0,1678928819999,0,60,0,0,0
1678928820000,24260.34142529,24270.29744183,24254.92584505,24260.91908202,0,1678928879999,0,60,0,0,0
1678928880000,24260.42551710,24261.15056747,24235.59222538,24240.46373629,0,1678928939999,0,60,0,0,0
1678928940000,24241.93515979,24248.20398113,24232.49563661,24233.89901253,0,1678928999999,0,60,0,0,0
1678929000000,24235.06913893,24259.29091041,24226.50222361,24247.73818005,0,1678929059999,0,60,0,0,0
1678929060000,24250.46144095,24252.52237798,24236.57916973,24252.52237798,0,1678929119999,0,60,0,0,0
1678929120000,24251.53366761,24272.31163909,24251.53366761,24266.60313914,0,1678929179999,0,60,0,0,0
1678929180000,24265.91833738,24271.75597381,24252.35357084,24257.75770275,0,1678929239999,0,60,0,0,0
1678929240000,24258.11480813,24268.83026165,24243.30861467,24245.34069526,0,1678929299999,0,60,0,0,0
1678929300000,24244.76971454,24245.61503234,24194.51646976,24200.08378219,0,1678929359999,0,60,0,0,0
1678929360000,24201.03272657,24202.68628971,24176.82632576,24180.61634245,0,1678929419999,0,60,0,0,0
1678929420000,24179.96844976,24183.13775385,24138.29550158,24155.49252436,0,1678929479999,0,60,0,0,0
1678929480000,24154.94586797,24187.55194489,24154.94586797,24175.05905712,0,1678929539999,0,60,0,0,0
1678929540000,24176.14195045,24181.94121388,24133.59841733,24139.93789911,0,1678929599999,0,60,0,0,0
1678929600000,24140.45575760,24201.08552307,24140.45575760,24201.08552307,0,1678929659999,0,60,0,0,0
1678929660000,24202.46079832,24227.23915577,24180.00854068,24227.23915577,0,1678929719999,0,60,0,0,0
1678929720000,24234.04003658,24265.02383142,24234.04003658,24251.93667426,0,1678929779999,0,60,0,0,0
1678929780000,24251.60627781,24255.88971007,24214.07467262,24220.18057953,0,1678929839999,0,60,0,0,0
1678929840000,24218.08024480,24227.59281499,24198.60671171,24224.49015257,0,1678929899999,0,60,0,0,0
1678929900000,24224.86180418,24255.51059052,24224.68502660,24235.76005224,0,1678929959999,0,60,0,0,0
1678929960000,24233.18650158,24235.85109035,24223.46703300,24235.36701042,0,1678930019999,0,60,0,0,0
1678930020000,24236.39987153,24246.63963493,24233.09087981,24241.84372807,0,1678930079999,0,60,0,0,0
1678930080000,24240.25470467,24256.46620536,24238.47668614,24243.52798736,0,1678930139999,0,60,0,0,0
1678930140000,24240.82752328,24250.79294327,24233.35467897,24249.48379992,0,1678930199999,0,60,0,0,0
1678930200000,24249.67061494,24272.24490456,24241.35040790,24269.10359505,0,1678930259999,0,60,0,0,0
1678930260000,24268.52341687,24271.47907437,24261.68444543,24270.64019220,0,1678930319999,0,60,0,0,0
1678930320000,24269.96370097,24280.46122459,24252.56795648,24280.46122459,0,1678930379999,0,60,0,0,0
1678930380000,24281.15729363,24282.80315196,24267.61204231,24280.32522796,0,1678930439999,0,60,0,0,0
1678930440000,24280.51905396,24311.46665351,24278.88570615,24304.87391002,0,1678930499999,0,60,0,0,0
1678930500000,24304.10045701,24305.65509080,24286.76586325,24289.66608290,0,1678930559999,0,60,0,0,0
1678930560000,24288.42440529,24296.72007714,24278.94834934,24290.57568957,0,1678930619999,0,60,0,0,0
1678930620000,24289.65207247,24293.53374056,24282.07830312,24291.44755314,0,1678930679999,0,60,0,0,0
1678930680000,24291.14885004,24292.26336634,24274.79375037,24284.68625135,0,1678930739999,0,60,0,0,0
1678930740000,24284.57516420,24296.69263770,24282.91682511,24291.48314082,0,1678930799999,0,60,0,0,0
1678930800000,24293.54722684,24293.94377941,24279.04967286,24281.97659876,0,1678930859999,0,60,0,0,0
1678930860000,24281.28099699,24286.23294757,24270.35011038,24283.84164828,0,1678930919999,0,60,0,0,0
1678930920000,24285.22315820,24285.62250435,24265.03053498,24280.67958017,0,1678930979999,0,60,0,0,0
1678930980000,24280.14113713,24289.29836047,24271.95306223,24274.01166125,0,1678931039999,0,60,0,0,0
1678931040000,24273.66209454,24274.91462520,24262.86003750,24267.14628269,0,1678931099999,0,60,0,0,0
1678931100000,24266.04403735,24288.15985707,24265.83942690,24269.91558023,0,1678931159999,0,60,0,0,0
1678931160000,24270.85023265,24270.85023265,24232.88632684,24244.61499333,0,1678931219999,0,60,0,0,0
1678931220000,24244.55890689,24270.28301242,24244.18070542,24267.86320402,0,1678931279999,0,60,0,0,0
1678931280000,24267.54307766,24280.03760525,24260.56245657,24276.67309222,0,1678931339999,0,60,0,0,0
1678931340000,24275.80976217,24293.42592396,24275.80976217,24290.14713478,0,1678931399999,0,60,0,0,0
1678931400000,24290.84933433,24294.89259423,24287.78320095,24292.18380360,0,1678931459999,0,60,0,0,0
1678931460000,24293.15025310,24312.96007771,24292.40928880,24307.69914927,0,1678931519999,0,60,0,0,0
1678931520000,24308.04577312,24316.94144792,24304.19257940,24313.90880231,0,1678931579999,0,60,0,0,0
1678931580000,24313.77151492,24334.12246482,24312.99605314,24314.71787540,0,1678931639999,0,60,0,0,0
1678931640000,24314.16230266,24324.78101888,24313.04785114,24323.19366127,0,1678931699999,0,60,0,0,0
1678931700000,24323.79889923,24336.68688196,24316.80542658,24316.80542658,0,1678931759999,0,60,0,0,0
1678931760000,24316.42909075,24323.61433318,24313.22679433,24313.37984447,0,1678931819999,0,59,0,0,0
1678931820000,24313.80868955,24315.93242372,24308.87159151,24315.93242372,0,1678931879999,0,60,0,0,0
1678931880000,24316.30441178,24324.05873862,24308.32651109,24314.45021918,0,1678931939999,0,60,0,0,0
1678931940000,24315.06368673,24323.90117222,24313.01054394,24322.53883430,0,1678931999999,0,60,0,0,0
1678932000000,24322.02652514,24333.31544086,24319.89047590,24332.94361948,0,1678932059999,0,60,0,0,0
1678932060000,24333.20311743,24341.69188064,24316.13429572,24321.37652937,0,1678932119999,0,60,0,0,0
1678932120000,24322.39265840,24323.62000431,24313.05168271,24314.30412959,0,1678932179999,0,59,0,0,0
1678932180000,24313.13196615,24317.71100489,24305.24052888,24309.24541679,0,1678932239999,0,60,0,0,0
1678932240000,24309.02843374,24311.14447866,24304.06137745,24309.62642756,0,1678932299999,0,60,0,0,0
1678932300000,24309.69333754,24326.74372311,24309.65580321,24325.33381096,0,1678932359999,0,60,0,0,0
1678932360000,24326.57387857,24347.52764223,24326.52986859,24347.41239573,0,1678932419999,0,60,0,0,0
1678932420000,24350.95482848,24362.86545570,24347.46574291,24362.86225466,0,1678932479999,0,60,0,0,0
1678932480000,24364.21349999,24392.62828199,24363.05005354,24387.61832664,0,1678932539999,0,60,0,0,0
1678932540000,24387.94310256,24390.85299701,24377.88291183,24389.12598884,0,1678932599999,0,60,0,0,0
1678932600000,24388.65537105,24388.93478871,24371.12982885,24372.13806942,0,1678932659999,0,60,0,0,0
1678932660000,24374.16299471,24377.28153017,24363.87599514,24365.76220733,0,1678932719999,0,60,0,0,0
1678932720000,24365.77080948,24365.77080948,24353.22470050,24353.36527966,0,1678932779999,0,60,0,0,0
1678932780000,24352.82417891,24370.94882258,24345.44999796,24370.81439090,0,1678932839999,0,60,0,0,0
1678932840000,24370.90766731,24379.01455882,24369.61961469,24377.87189951,0,1678932899999,0,60,0,0,0
1678932900000,24377.88191267,24383.74733401,24372.60062863,24374.63024136,0,1678932959999,0,60,0,0,0
1678932960000,24374.42612104,24390.53517934,24368.84454743,24389.72565069,0,1678933019999,0,60,0,0,0
1678933020000,24390.07643973,24390.92029796,24382.35748705,24384.89037315,0,1678933079999,0,60,0,0,0
1678933080000,24383.45760417,24384.40459886,24374.26274192,24381.64291197,0,1678933139999,0,60,0,0,0
1678933140000,24381.74019117,24383.46166878,24375.42886207,24381.94205519,0,1678933199999,0,60,0,0,0
1678933200000,24382.76747524,24382.76747524,24360.01629640,24366.63441226,0,1678933259999,0,60,0,0,0
1678933260000,24367.88617734,24376.32997393,24366.67576857,24375.85770312,0,1678933319999,0,60,0,0,0
1678933320000,24376.16006871,24389.27771575,24374.47217343,24389.25127612,0,1678933379999,0,60,0,0,0
1678933380000,24387.49260814,24412.45849408,24387.36920151,24412.45849408,0,1678933439999,0,60,0,0,0
1678933440000,24411.96004402,24414.86198001,24400.88239687,24403.76656189,0,1678933499999,0,60,0,0,0
1678933500000,24401.99484972,24415.38880374,24400.37043355,24415.17914365,0,1678933559999,0,60,0,0,0
1678933560000,24414.17581931,24418.47022691,24408.80621623,24417.95856291,0,1678933619999,0,60,0,0,0
1678933620000,24417.65663809,24430.89765616,24417.65663809,24427.02145399,0,1678933679999,0,60,0,0,0
1678933680000,24426.89724534,24430.25374491,24404.42717005,24404.42717005,0,1678933739999,0,60,0,0,0
1678933740000,24404.41507216,24410.43712618,24399.43685328,24410.43712618,0,1678933799999,0,60,0,0,0
1678933800000,24410.44203491,24410.44203491,24396.30736425,24397.58527173,0,1678933859999,0,60,0,0,0
1678933860000,24397.60328025,24405.95311446,24396.31059997,24400.15743667,0,1678933919999,0,60,0,0,0
1678933920000,24400.46351723,24402.48337841,24390.18169752,24401.56469342,0,1678933979999,0,60,0,0,0
1678933980000,24400.89700895,24400.89700895,24387.83170961,24396.83435475,0,1678934039999,0,60,0,0,0
1678934040000,24396.54140077,24396.54140077,24372.73300274,24377.21364828,0,1678934099999,0,60,0,0,0
1678934100000,24379.54647732,24391.52517516,24376.67991859,24391.13997465,0,1678934159999,0,60,0,0,0
1678934160000,24391.64645469,24394.02256493,24382.17238222,24383.41281456,0,1678934219999,0,60,0,0,0
1678934220000,24383.76550273,24385.91610323,24377.98530879,24385.91610323,0,1678934279999,0,60,0,0,0
1678934280000,24386.48143794,24390.89454452,24384.75573367,24389.26263331,0,1678934339999,0,60,0,0,0
1678934340000,24389.02589505,24405.87857572,24388.27148404,24405.87857572,0,1678934399999,0,60,0,0,0
1678934400000,24405.66587355,24406.84707458,24383.19559105,24387.52657084,0,1678934459999,0,60,0,0,0
1678934460000,24389.99202473,24402.76392757,24389.99202473,24401.31806752,0,1678934519999,0,59,0,0,0
1678934520000,24400.08875888,24402.77074735,24386.63489772,24390.48856137,0,1678934579999,0,60,0,0,0
1678934580000,24390.54341609,24398.39002531,24381.09463656,24383.17082667,0,1678934639999,0,60,0,0,0
1678934640000,24382.02442547,24394.95359914,24381.26786686,24390.27580812,0,1678934699999,0,60,0,0,0
1678934700000,24391.65994425,24397.01128920,24385.66071067,24392.80530753,0,1678934759999,0,59,0,0,0
1678934760000,24389.24969617,24398.69512774,24387.39526080,24389.89721828,0,1678934819999,0,60,0,0,0
1678934820000,24390.09270073,24398.19352727,24389.53689623,24394.79300495,0,1678934879999,0,60,0,0,0
1678934880000,24394.87902645,24398.60159118,24387.62621506,24389.81800409,0,1678934939999,0,60,0,0,0
1678934940000,24391.71336968,24395.46394932,24382.93849955,24390.50562212,0,1678934999999,0,60,0,0,0
1678935000000,24389.65901144,24396.09468348,24389.53593217,24390.37519285,0,1678935059999,0,60,0,0,0
1678935060000,24389.30047794,24390.66085741,24384.90075214,24388.57705256,0,1678935119999,0,60,0,0,0
1678935120000,24388.62111054,24389.18823718,24379.44147067,24387.36581756,0,1678935179999,0,60,0,0,0
1678935180000,24387.86205594,24396.28895605,24387.60977305,24395.21307955,0,1678935239999,0,60,0,0,0
1678935240000,24395.64017632,24399.00192540,24386.99055916,24397.34193533,0,1678935299999,0,60,0,0,0
1678935300000,24397.54802537,24403.62803658,24386.60953366,24387.41332935,0,1678935359999,0,60,0,0,0
1678935360000,24386.93683613,24389.73382215,24379.55285251,24383.40015739,0,1678935419999,0,60,0,0,0
1678935420000,24383.56275056,24384.77094202,24380.05315143,24380.05315143,0,1678935479999,0,60,0,0,0
1678935480000,24380.07465681,24380.07465681,24369.59296981,24369.59296981,0,1678935539999,0,60,0,0,0
1678935540000,24369.54084154,24373.44664648,24363.81441399,24363.81441399,0,1678935599999,0,60,0,0,0
1678935600000,24363.88626492,24371.38352958,24361.52958356,24371.35680496,0,1678935659999,0,60,0,0,0
1678935660000,24371.41581496,24376.43157733,24371.34547163,24375.30313743,0,1678935719999,0,60,0,0,0
1678935720000,24375.17840625,24379.29057605,24369.93956207,24369.94580441,0,1678935779999,0,60,0,0,0
1678935780000,24369.33651362,24369.47392750,24354.67252884,24355.69134465,0,1678935839999,0,60,0,0,0
1678935840000,24355.99139304,24357.27557046,24335.76910495,24338.99253570,0,1678935899999,0,60,0,0,0
1678935900000,24338.58715935,24338.59480806,24312.75698278,24327.02940392,0,1678935959999,0,60,0,0,0
1678935960000,24328.66484338,24329.79609909,24318.10225661,24319.77345113,0,1678936019999,0,60,0,0,0
1678936020000,24317.08860758,24334.84921710,24301.84410369,24333.38482290,0,1678936079999,0,60,0,0,0
1678936080000,24332.31315731,24341.83818073,24330.72522129,24341.66710246,0,1678936139999,0,60,0,0,0
1678936140000,24341.81764010,24343.67090032,24335.79403849,24336.61261617,0,1678936199999,0,60,0,0,0
1678936200000,24336.20154903,24338.19558237,24317.56545087,24319.44788453,0,1678936259999,0,60,0,0,0
1678936260000,24319.40145917,24319.90223792,24272.18275581,24278.25299453,0,1678936319999,0,60,0,0,0
1678936320000,24273.76920040,24283.63283086,24262.61929183,24281.17980988,0,1678936379999,0,60,0,0,0
1678936380000,24282.52117973,24282.69166344,24260.88132367,24265.05754333,0,1678936439999,0,60,0,0,0
1678936440000,24265.64341431,24272.33618223,24251.39539247,24254.67319910,0,1678936499999,0,60,0,0,0
1678936500000,24254.75124956,24276.03773963,24251.30687928,24276.03773963,0,1678936559999,0,60,0,0,0
1678936560000,24276.05279340,24283.97708590,24273.68307283,24282.60761874,0,1678936619999,0,60,0,0,0
1678936620000,24283.38915906,24285.10813737,24268.68859053,24269.61618193,0,1678936679999,0,60,0,0,0
1678936680000,24269.42936065,24278.62716400,24269.42936065,24278.49683799,0,1678936739999,0,60,0,0,0
1678936740000,24277.60616326,24289.92306216,24277.60616326,24284.08502121,0,1678936799999,0,60,0,0,0
1678936800000,24285.46254827,24298.01184819,24285.09667369,24296.90726087,0,1678936859999,0,60,0,0,0
1678936860000,24296.31479687,24306.93470706,24295.40216306,24300.73709886,0,1678936919999,0,60,0,0,0
1678936920000,24300.85072928,24304.03810818,24299.70021780,24303.59951414,0,1678936979999,0,60,0,0,0
1678936980000,24303.86065488,24316.84469848,24303.31950203,24306.61412094,0,1678937039999,0,60,0,0,0
1678937040000,24306.75898373,24313.21496375,24305.17063636,24305.44057805,0,1678937099999,0,60,0,0,0
1678937100000,24306.00699497,24307.87526691,24294.40542623,24295.46355268,0,1678937159999,0,60,0,0,0
1678937160000,24295.88109917,24298.61383827,24282.52591018,24282.57759982,0,1678937219999,0,60,0,0,0
1678937220000,24282.65631569,24284.16791569,24272.84423345,24273.52435746,0,1678937279999,0,60,0,0,0
1678937280000,24273.60640291,24280.69828123,24269.69879586,24280.69828123,0,1678937339999,0,60,0,0,0
1678937340000,24279.42240085,24306.15050541,24278.85514958,24305.02842666,0,1678937399999,0,60,0,0,0
1678937400000,24304.50272876,24306.41292042,24297.26558185,24298.99616765,0,1678937459999,0,60,0,0,0
1678937460000,24298.65520785,24311.62693371,24295.74523509,24310.33480007,0,1678937519999,0,60,0,0,0
1678937520000,24311.44353943,24311.50913823,24302.43375053,24308.21704291,0,1678937579999,0,60,0,0,0
1678937580000,24308.53134003,24309.08275973,24298.49289995,24299.06793134,0,1678937639999,0,60,0,0,0
1678937640000,24298.73588833,24299.33280446,24294.12178183,24295.37118777,0,1678937699999,0,60,0,0,0
1678937700000,24295.50470216,24297.68255104,24288.35973471,24288.54841018,0,1678937759999,0,60,0,0,0
1678937760000,24286.25917351,24288.11774985,24276.91420129,24277.53420789,0,1678937819999,0,60,0,0,0
1678937820000,24277.57822847,24287.90003389,24268.03855518,24273.00462495,0,1678937879999,0,60,0,0,0
1678937880000,24273.76374473,24275.28031811,24259.71853748,24260.94759385,0,1678937939999,0,60,0,0,0
1678937940000,24261.12241003,24276.08551484,24260.34406046,24273.65907665,0,1678937999999,0,60,0,0,0
1678938000000,24273.93482795,24274.91508911,24255.15719058,24258.98606242,0,1678938059999,0,60,0,0,0
1678938060000,24258.24577428,24273.64263690,24258.23223553,24270.00545947,0,1678938119999,0,60,0,0,0
1678938120000,24270.01021818,24276.89305468,24265.45688740,24273.18119329,0,1678938179999,0,60,0,0,0
1678938180000,24272.32753506,24280.26979801,24272.27592216,24273.37957611,0,1678938239999,0,60,0,0,0
1678938240000,24272.57507298,24273.47666094,24263.58660109,24264.00493471,0,1678938299999,0,60,0,0,0
1678938300000,24265.43280923,24268.05398220,24260.07401483,24267.82398320,0,1678938359999,0,60,0,0,0
1678938360000,24267.46892938,24267.97156817,24264.12494020,24265.30860077,0,1678938419999,0,60,0,0,0
1678938420000,24265.48494486,24269.45542858,24260.29975381,24260.29975381,0,1678938479999,0,60,0,0,0
1678938480000,24260.27378630,24262.82594100,24236.72673389,24244.73307899,0,1678938539999,0,60,0,0,0
1678938540000,24243.49016718,24249.53267104,24239.52249871,24249.53267104,0,1678938599999,0,60,0,0,0
1678938600000,24250.40971196,24261.12702568,24250.27858834,24260.78876348,0,1678938659999,0,60,0,0,0
1678938660000,24260.79358671,24263.26981673,24255.51069819,24256.24565690,0,1678938719999,0,60,0,0,0
1678938720000,24256.37038809,24259.54040495,24249.68634185,24250.12356383,0,1678938779999,0,60,0,0,0
1678938780000,24248.86142740,24252.16545480,24245.23173449,24251.60094061,0,1678938839999,0,60,0,0,0
1678938840000,24251.56868255,24255.48083419,24248.34222052,24251.00225855,0,1678938899999,0,60,0,0,0
1678938900000,24251.14115851,24253.73002625,24238.06198689,24239.51235088,0,1678938959999,0,60,0,0,0
1678938960000,24239.10949141,24258.41548057,24238.77905322,24256.35989783,0,1678939019999,0,60,0,0,0
1678939020000,24256.95481270,24273.54876397,24256.95481270,24273.23808128,0,1678939079999,0,60,0,0,0
1678939080000,24273.39609084,24273.55917178,24268.84904551,24272.32395520,0,1678939139999,0,60,0,0,0
1678939140000,24271.70460037,24271.94956113,24260.33501010,24266.22327941,0,1678939199999,0,60,0,0,0
1678939200000,24266.67406957,24274.16132955,24265.74727138,24274.16132955,0,1678939259999,0,60,0,0,0
1678939260000,24274.79784816,24278.65827890,24261.99374961,24274.73493346,0,1678939319999,0,60,0,0,0
1678939320000,24273.61816169,24280.19236356,24260.18935804,24260.33779830,0,1678939379999,0,60,0,0,0
1678939380000,24260.30447393,24262.05278602,24244.25834540,24252.22329060,0,1678939439999,0,60,0,0,0
1678939440000,24251.88214017,24251.88214017,24240.52118853,24242.28698781,0,1678939499999,0,60,0,0,0
1678939500000,24242.22539125,24249.69290764,24241.43145903,24245.85270290,0,1678939559999,0,60,0,0,0
1678939560000,24246.03721903,24264.60862893,24239.78024079,24264.60862893,0,1678939619999,0,60,0,0,0
1678939620000,24267.17079633,24292.03704143,24266.45138127,24292.03704143,0,1678939679999,0,60,0,0,0
1678939680000,24291.72661379,24297.82726117,24291.72661379,24297.64221736,0,1678939739999,0,60,0,0,0
1678939740000,24297.71790775,24302.83860811,24296.31102927,24302.63736320,0,1678939799999,0,60,0,0,0
1678939800000,24302.36085114,24308.88025167,24291.74378057,24291.74378057,0,1678939859999,0,60,0,0,0
1678939860000,24291.56418015,24293.15933902,24285.48015856,24286.21162161,0,1678939919999,0,60,0,0,0
1678939920000,24285.79373293,24287.36109895,24272.05443262,24281.26290208,0,1678939979999,0,60,0,0,0
1678939980000,24283.18579249,24293.35179406,24282.11026423,24290.37224478,0,1678940039999,0,60,0,0,0
1678940040000,24292.26660097,24303.07086968,24290.29851578,24290.31047501,0,1678940099999,0,60,0,0,0
1678940100000,24290.43423369,24291.52777858,24281.34028915,24281.55706334,0,1678940159999,0,60,0,0,0
1678940160000,24282.66864435,24284.72142945,24273.09223277,24274.44228952,0,1678940219999,0,60,0,0,0
1678940220000,24274.77992392,24275.77397815,24262.37272370,24270.66828859,0,1678940279999,0,60,0,0,0
1678940280000,24268.86933401,24274.12951501,24265.52737086,24268.86569015,0,1678940339999,0,60,0,0,0
1678940340000,24268.55244920,24275.87174882,24268.34808418,24273.30659458,0,1678940399999,0,60,0,0,0
1678940400000,24273.32059613,24275.27408189,24261.06278761,24263.26892839,0,1678940459999,0,60,0,0,0
1678940460000,24262.97537411,24266.19970615,24257.65424052,24257.87346856,0,1678940519999,0,60,0,0,0
1678940520000,24257.91217824,24265.18823003,24256.16326982,24264.94266890,0,1678940579999,0,60,0,0,0
1678940580000,24265.54836783,24273.17664594,24265.54836783,24269.82255560,0,1678940639999,0,60,0,0,0
1678940640000,24269.63184337,24275.66617437,24268.87700466,24274.11950727,0,1678940699999,0,60,0,0,0
1678940700000,24274.67910108,24290.53479948,24273.82911159,24290.04887828,0,1678940759999,0,60,0,0,0
1678940760000,24289.41732525,24305.05681875,24289.38503002,24304.28475657,0,1678940819999,0,60,0,0,0
